image_path,true_label,predicted_label,confidence,normalized_true,correct,void_score,uncertainty_score,density_score,outlier_score,dominant_component,LID,void_norm,bonus,LID_norm,w_final,aug_times,image_idx,filename
Tomato___Late_blight/190.jpg,Tomato___Late_blight,Tomato_Late_blight,0.7924,Tomato_Late_blight,True,2.108738002821082,0.2401323210336812,0.2721406143398788,0.4040319513816769,outlier_score,36.80476112741654,0.319327945122689,0.7,0.4312472918945015,2.9855268280871305,6,190,190.jpg
Tomato___Late_blight/191.jpg,Tomato___Late_blight,Tomato_Late_blight,0.889,Tomato_Late_blight,True,1.8805367116146177,0.1249470651578675,0.423236798343545,0.4613788065678455,outlier_score,28.203530721560806,0.0830787144786601,0.7,0.3167587693837087,2.3412955830328834,3,191,191.jpg
Tomato___Late_blight/192.jpg,Tomato___Late_blight,Tomato_Late_blight,0.5746,Tomato_Late_blight,True,2.2509951918511035,0.5015083335753318,0.3373317202502446,0.2490915894621897,uncertainty_score,22.76591721938647,0.4666020963084419,0.5,0.2443802483496892,2.799774565141417,6,192,192.jpg
Tomato___Late_blight/193.jpg,Tomato___Late_blight,Tomato_Early_blight,0.2912,Tomato_Late_blight,False,2.620024943210244,0.8635573824772612,0.3178134714102794,0.3881323766605998,uncertainty_score,43.66025308694071,0.8486463625018167,0.5,0.5224987883078748,3.981040907465445,12,193,193.jpg
Tomato___Late_blight/194.jpg,Tomato___Late_blight,Tomato_Late_blight,0.8473,Tomato_Late_blight,True,1.8631579773483868,0.1722079868045473,0.468184462748956,0.4831973770940178,outlier_score,22.18557910780025,0.0650870870945301,0.7,0.2366555334173958,2.185157474315154,0,194,194.jpg
Tomato___Late_blight/195.jpg,Tomato___Late_blight,Tomato_Early_blight,0.657,Tomato_Late_blight,False,2.14844787650116,0.406055369087471,0.5267615003214046,0.6069660253982041,outlier_score,29.6513464847554,0.3604382607405014,0.7,0.3360302316948609,2.9249218690232945,6,195,195.jpg
Tomato___Late_blight/196.jpg,Tomato___Late_blight,Tomato_Late_blight,0.4216,Tomato_Late_blight,True,2.3579933923236243,0.699547562736147,0.3034528594260059,0.4033017617992638,uncertainty_score,17.29835468240748,0.5773737856721897,0.5,0.1716030842630345,2.9121521977389317,6,196,196.jpg
Tomato___Late_blight/197.jpg,Tomato___Late_blight,Tomato_Late_blight,0.4012,Tomato_Late_blight,True,2.2581764333169616,0.7189666971030464,0.119973615098852,0.3280197043513662,uncertainty_score,13.287485578201368,0.4740365974999492,0.5,0.1182155506129509,2.625396520919325,3,197,197.jpg
Tomato___Late_blight/198.jpg,Tomato___Late_blight,Tomato_Late_blight,0.2489,Tomato_Late_blight,True,2.4517038774593782,0.9083588613941754,0.1791122405803737,0.1566945379952645,uncertainty_score,12.23073700036308,0.6743891439094504,0.5,0.10414947196684,3.005002495769161,6,198,198.jpg
Tomato___Late_blight/199.jpg,Tomato___Late_blight,Tomato_Leaf_Mold,0.314,Tomato_Late_blight,False,2.424662815159963,0.8333139365145447,0.1131138919211395,0.210408237632119,uncertainty_score,17.87700185528422,0.6463944286724794,0.5,0.1793052915928838,3.0617467947342845,6,199,199.jpg
Tomato___Late_blight/200.jpg,Tomato___Late_blight,Tomato_Tomato_yellow_Leaf_Curl_Virus,0.5076,Tomato_Late_blight,False,2.1234159172287894,0.5919171645737684,0.2493313769206561,0.4044624128521207,uncertainty_score,12.934886588476193,0.3345235032544898,0.5,0.1135222061183131,2.3393303156864493,3,200,200.jpg
Tomato___Late_blight/201.jpg,Tomato___Late_blight,Tomato_Late_blight,0.2714,Tomato_Late_blight,True,2.652756852168223,0.893595924140926,0.3826024104347365,0.3735836517173014,uncertainty_score,21.38748617835057,0.8825326226011807,0.5,0.2260323462677065,3.604113764603921,12,201,201.jpg
Tomato___Late_blight/202.jpg,Tomato___Late_blight,Tomato_Late_blight,0.4731,Tomato_Late_blight,True,2.311193572223201,0.6399849938820587,0.3723258496574997,0.3970695325844811,uncertainty_score,35.29666201917162,0.5289234835965512,0.5,0.4111734151866694,3.1746070899731063,12,202,202.jpg
Tomato___Late_blight/203.jpg,Tomato___Late_blight,Tomato_Early_blight,0.6942,Tomato_Late_blight,False,2.1087215653382403,0.3684542109828557,0.3603782814701778,0.4251253769960323,outlier_score,29.96017634495303,0.3193109279416972,0.7,0.3401409778012749,2.848833322585307,6,203,203.jpg
Tomato___Late_blight/204.jpg,Tomato___Late_blight,Tomato_Late_blight,0.565,Tomato_Late_blight,True,2.303680604350584,0.5213774002454862,0.3486712656692103,0.3259782771291211,uncertainty_score,24.005084795847875,0.5211455570547018,0.5,0.2608744542107205,2.933602795425484,6,204,204.jpg
Tomato___Late_blight/205.jpg,Tomato___Late_blight,Tomato_Septoria_leaf_spot,0.2428,Tomato_Late_blight,False,2.592783907733004,0.9242881940172528,0.2835967199390812,0.3057611811734697,uncertainty_score,16.244909697238317,0.8204446216640666,0.5,0.1575809787958548,3.3772607115219158,12,205,205.jpg
Tomato___Late_blight/206.jpg,Tomato___Late_blight,Tomato_Late_blight,0.721,Tomato_Late_blight,True,1.9122528851899987,0.330719824442903,0.2719606378802479,0.3810426658916416,outlier_score,9.513109800750922,0.1159134174136977,0.7,0.0679759121227836,2.033790703011571,0,206,206.jpg
Tomato___Late_blight/207.jpg,Tomato___Late_blight,Tomato_Late_blight,0.6901,Tomato_Late_blight,True,1.9525619041370224,0.3645844532687039,0.2573441716340625,0.4274513032865617,outlier_score,8.06155381725701,0.1576440082613807,0.7,0.0486546648069603,2.088270013733202,0,207,207.jpg
Tomato___Late_blight/208.jpg,Tomato___Late_blight,Tomato_Late_blight,0.8094,Tomato_Late_blight,True,1.826859288467535,0.2204969029007074,0.3277467091300157,0.372860159205324,outlier_score,8.752221209958295,0.0275082579996082,0.7,0.0578479413041133,1.8417884279553864,0,208,208.jpg
Tomato___Late_blight/209.jpg,Tomato___Late_blight,Tomato_Late_blight,0.8042,Tomato_Late_blight,True,1.8726508349750235,0.2274604716848195,0.34158181632729,0.5675407179733651,outlier_score,9.925615039488102,0.0749147278543589,0.7,0.0734666515963861,1.960029433103297,0,209,209.jpg
Tomato___Late_blight/210.jpg,Tomato___Late_blight,Tomato_Late_blight,0.6571,Tomato_Late_blight,True,1.927337466505795,0.4113416487680212,0.3358274154838272,0.3834660003040588,uncertainty_score,18.45277840981449,0.1315299843121729,0.5,0.1869692889414082,2.043513902036458,0,210,210.jpg
Tomato___Late_blight/211.jpg,Tomato___Late_blight,Tomato_Leaf_Mold,0.4033,Tomato_Late_blight,False,2.40372895180311,0.7258631713673103,0.3653243846616051,0.5893683688603337,uncertainty_score,27.60878831120889,0.6247222940131306,0.5,0.3088423229425878,3.212708072440143,12,211,211.jpg
Tomato___Late_blight/212.jpg,Tomato___Late_blight,Tomato_Late_blight,0.6247,Tomato_Late_blight,True,2.236908820247688,0.4560461805373133,0.5422537870364487,0.4743983123958321,density_score,34.12981730354397,0.4520189428289907,1.2,0.3956418782799512,3.697500703077909,12,212,212.jpg
Tomato___Late_blight/213.jpg,Tomato___Late_blight,Tomato_Late_blight,0.5283,Tomato_Late_blight,True,2.2918566074902973,0.5721368429678626,0.2458449958727214,0.2504252127543098,uncertainty_score,33.7671870553571,0.508904565136506,0.5,0.3908150105675861,3.104031646124391,12,213,213.jpg
Tomato___Late_blight/214.jpg,Tomato___Late_blight,Tomato_Late_blight,0.3904,Tomato_Late_blight,True,2.345792627601261,0.7412364618517777,0.3633981889259706,0.3902248842468143,uncertainty_score,16.693758345172988,0.5647427384783363,0.5,0.1635554750142124,2.8748186894779915,6,214,214.jpg
Tomato___Late_blight/215.jpg,Tomato___Late_blight,Tomato_Late_blight,0.8129,Tomato_Late_blight,True,1.9077184361833028,0.2235446049614328,0.3519879454547321,0.3442801754190508,density_score,23.89982536965424,0.1112190526992699,1.2,0.2594733760374118,2.811648169454658,6,215,215.jpg
Tomato___Late_blight/216.jpg,Tomato___Late_blight,Tomato_Early_blight,0.3959,Tomato_Late_blight,False,2.546955002993699,0.735462638512683,0.2227391787695891,0.2208800249290462,uncertainty_score,40.846809268268,0.7729994760705495,0.5,0.4850498408005891,3.773573713341983,12,216,216.jpg
Tomato___Late_blight/217.jpg,Tomato___Late_blight,Tomato_Late_blight,0.4933,Tomato_Late_blight,True,2.2853781860293734,0.6181249638387879,0.4242653322671783,0.4492668055447723,uncertainty_score,21.709513034224997,0.5021976701937149,0.5,0.2303187538161844,2.849873471111706,6,217,217.jpg
Tomato___Late_blight/218.jpg,Tomato___Late_blight,Tomato_Late_blight,0.3146,Tomato_Late_blight,True,2.5448432582157507,0.831622386130883,0.3824784507800439,0.6506282688551124,uncertainty_score,24.380926380365946,0.7708132567180241,0.5,0.2658771742495063,3.440442274810308,12,218,218.jpg
Tomato___Late_blight/219.jpg,Tomato___Late_blight,Tomato_Bacterial_spot,0.2233,Tomato_Late_blight,False,2.56338540642592,0.9446703712004312,0.2668808706085257,0.3956725586956613,uncertainty_score,22.21213720201804,0.7900093279846705,0.5,0.2370090406279022,3.435532216911194,12,219,219.jpg
Tomato___Late_blight/220.jpg,Tomato___Late_blight,Tomato_Late_blight,0.884,Tomato_Late_blight,True,1.924347791604855,0.1288969224970363,0.3149761475034014,0.343952955306365,outlier_score,49.042838845175055,0.1284348730115808,0.7,0.5941448507512603,2.848087022150052,6,220,220.jpg
Tomato___Late_blight/221.jpg,Tomato___Late_blight,Tomato_Tomato_mosaic_virus,0.5036,Tomato_Late_blight,False,2.3404890874735047,0.6001310707701616,0.2629743002763817,0.4890320607987354,uncertainty_score,25.39968131352168,0.5592521592259229,0.5,0.2794375303374186,3.037660613957974,6,221,221.jpg
Tomato___Late_blight/222.jpg,Tomato___Late_blight,Tomato_Late_blight,0.4533,Tomato_Late_blight,True,2.2821926021373136,0.6602934262075185,0.2467152386975601,0.227623218297466,uncertainty_score,19.271425939851312,0.498899740810089,0.5,0.1978660725117235,2.7945985903877637,6,222,222.jpg
Tomato___Late_blight/223.jpg,Tomato___Late_blight,Tomato_Late_blight,0.7287,Tomato_Late_blight,True,1.9200712652000296,0.3259881090481024,0.2433732440921471,0.2366068345842614,uncertainty_score,19.011285616129,0.1240075270153007,0.5,0.1944034189257702,2.039620182419257,0,223,223.jpg
Tomato___Late_blight/224.jpg,Tomato___Late_blight,Tomato_Late_blight,0.7803,Tomato_Late_blight,True,2.088489146403367,0.2609119667435815,0.2746043594626806,0.4053032614119677,outlier_score,26.045501120094062,0.2983649754356399,0.7,0.2880338534183979,2.728780730998876,6,224,224.jpg
Tomato___Late_blight/225.jpg,Tomato___Late_blight,Tomato_Late_blight,0.7286,Tomato_Late_blight,True,2.094658134700925,0.3215837380618123,0.3764786758936925,0.3751150909793644,density_score,28.712003809224424,0.3047515244838289,1.2,0.3235269094981133,3.294793413214828,12,225,225.jpg
Tomato___Late_blight/226.jpg,Tomato___Late_blight,Tomato_Late_blight,0.3868,Tomato_Late_blight,True,2.405568492942629,0.7419504125684884,0.1994709804791571,0.2154955822317747,uncertainty_score,25.670930320061743,0.6266267099638545,0.5,0.2830480484291268,3.177825492571399,12,226,226.jpg
Tomato___Late_blight/227.jpg,Tomato___Late_blight,Tomato_Late_blight,0.7337,Tomato_Late_blight,True,1.9567871737482585,0.314282110435954,0.5514742240337392,0.6603895696044035,outlier_score,13.270904319641312,0.1620182897987056,0.7,0.1179948422137644,2.201028842918058,0,227,227.jpg
Tomato___Late_blight/228.jpg,Tomato___Late_blight,Tomato_Late_blight,0.6892,Tomato_Late_blight,True,1.8915092070034447,0.3703400251249764,0.2118932604481495,0.2610668817443352,uncertainty_score,15.399370206178403,0.0944381751554633,0.5,0.1463262440092977,1.9083657163248733,0,228,228.jpg
Tomato___Late_blight/229.jpg,Tomato___Late_blight,Tomato_Late_blight,0.7169,Tomato_Late_blight,True,1.822657705698288,0.3409016395077952,0.3052809491740825,0.3074546814571255,uncertainty_score,10.27655172833097,0.0231584986644441,0.5,0.0781378696785219,1.6635238018466714,0,229,229.jpg
Tomato___Late_blight/230.jpg,Tomato___Late_blight,Tomato_Late_blight,0.8173,Tomato_Late_blight,True,1.8235462971668148,0.2102554564729105,0.3718147811213306,0.3342808360931399,density_score,12.80965736842461,0.0240784279500606,1.2,0.1118553157198042,2.415939829479828,3,230,230.jpg
Tomato___Late_blight/231.jpg,Tomato___Late_blight,Tomato_Late_blight,0.496,Tomato_Late_blight,True,2.219563377263988,0.6072816618337183,0.3723540320449457,0.4255287655459718,uncertainty_score,13.17076033779242,0.4340617808058736,0.5,0.1166618542598059,2.543116343001456,3,231,231.jpg
Tomato___Late_blight/232.jpg,Tomato___Late_blight,Tomato_Late_blight,0.578,Tomato_Late_blight,True,2.1676581948278164,0.5072245206528829,0.2044608811281186,0.1416686479022871,uncertainty_score,22.206890739411342,0.3803260663751914,0.5,0.2369392064618695,2.616060942443187,3,232,232.jpg
Tomato___Late_blight/233.jpg,Tomato___Late_blight,Tomato_Late_blight,0.3604,Tomato_Late_blight,True,2.37158109203658,0.7781204179633903,0.2481336583925522,0.3487153706701766,uncertainty_score,24.125962270337865,0.5914406806771947,0.5,0.2624834197663662,3.0766064910039383,6,233,233.jpg
Tomato___Late_blight/234.jpg,Tomato___Late_blight,Tomato_Late_blight,0.8309,Tomato_Late_blight,True,1.8426870736525007,0.1915835984047169,0.4754833530400432,0.4541489947857697,density_score,24.44270320242321,0.0438942392224927,1.2,0.2666994678922779,2.687837680283402,3,234,234.jpg
Tomato___Late_blight/235.jpg,Tomato___Late_blight,Tomato_Early_blight,0.3702,Tomato_Late_blight,False,2.3808012114207413,0.7649381182366526,0.2557731557595701,0.3074984957077865,uncertainty_score,20.3066910292083,0.6009859645773783,0.5,0.211646190575622,3.019441215018189,6,235,235.jpg
Tomato___Late_blight/236.jpg,Tomato___Late_blight,Tomato_Early_blight,0.308,Tomato_Late_blight,False,2.533398016533999,0.8428041164409136,0.3096925477690935,0.4404302578154509,uncertainty_score,35.68915472978225,0.758964377478325,0.5,0.4163977736114216,3.6425254153737834,12,236,236.jpg
Tomato___Late_blight/237.jpg,Tomato___Late_blight,Tomato_Late_blight,0.8908,Tomato_Late_blight,True,1.816514442731416,0.1202212611745073,0.4793493652391563,0.586232461277485,outlier_score,29.443996662929727,0.0167985821981767,0.7,0.3332702574093755,2.2335025505104165,0,237,237.jpg
Tomato___Late_blight/238.jpg,Tomato___Late_blight,Tomato_Leaf_Mold,0.3702,Tomato_Late_blight,False,2.500468774250089,0.7728166996190908,0.3724158952008867,0.6575831940731791,uncertainty_score,33.72829845243673,0.7248738247293219,0.5,0.3902973754757706,3.5351937126722994,12,238,238.jpg
Tomato___Late_blight/239.jpg,Tomato___Late_blight,Tomato_Late_blight,0.7437,Tomato_Late_blight,True,2.172215989312852,0.303461936828145,0.7064574323600471,0.8100737888526448,outlier_score,26.36783461198059,0.3850445998893119,0.7,0.2923243425112966,2.9085757135455683,6,239,239.jpg
Tomato___Late_blight/240.jpg,Tomato___Late_blight,Tomato_Late_blight,0.6804,Tomato_Late_blight,True,2.001030043854062,0.3732448188141309,0.3385313126458051,0.5392103675391096,outlier_score,11.482602778573002,0.2078214663220278,0.7,0.0941912709129309,2.256929839013452,0,240,240.jpg
Tomato___Late_blight/241.jpg,Tomato___Late_blight,Tomato_Late_blight,0.4939,Tomato_Late_blight,True,2.1313410847499963,0.600041438994197,0.3073894646917323,0.4184358110179028,uncertainty_score,10.799272992841509,0.3427281664258134,0.5,0.0850956632074619,2.31309982766282,0,241,241.jpg
Tomato___Late_blight/242.jpg,Tomato___Late_blight,Tomato_Late_blight,0.7181,Tomato_Late_blight,True,1.9162721473240936,0.3376439345556506,0.2133766362253005,0.3883703775702273,outlier_score,9.723664280094567,0.1200744262402318,0.7,0.0707785426896467,2.046316666514934,0,242,242.jpg
Tomato___Late_blight/243.jpg,Tomato___Late_blight,Tomato_Late_blight,0.7543,Tomato_Late_blight,True,1.897657818264692,0.2961071064993235,0.3224313986575824,0.3498327738950126,outlier_score,15.269944354508915,0.1008036285335716,0.7,0.144603493445349,2.1185124972351668,0,243,243.jpg
Tomato___Late_blight/244.jpg,Tomato___Late_blight,Tomato_Late_blight,0.6821,Tomato_Late_blight,True,2.1723361631966114,0.3809521170500844,0.4043028298784094,0.4376723521012111,outlier_score,42.10925002793213,0.3851690119267353,0.7,0.5018538293593597,3.22311876789251,12,244,244.jpg
Tomato___Late_blight/245.jpg,Tomato___Late_blight,Tomato_Tomato_yellow_Leaf_Curl_Virus,0.6932,Tomato_Late_blight,False,1.8995344837713248,0.3657788539502304,0.2118406519561452,0.549693390352407,outlier_score,15.58536069695062,0.1027464781106894,0.7,0.1488019103366491,2.1286958217263527,0,245,245.jpg
Tomato___Late_blight/246.jpg,Tomato___Late_blight,Tomato_Leaf_Mold,0.341,Tomato_Late_blight,False,2.4929957301985635,0.8082191082384608,0.2720564357432684,0.2160619767210184,uncertainty_score,28.255196053185195,0.7171372299957517,0.5,0.3174464718638887,3.4104441677873365,12,246,246.jpg
Tomato___Late_blight/247.jpg,Tomato___Late_blight,Tomato_Late_blight,0.8178,Tomato_Late_blight,True,1.8694615483272048,0.2201678589614078,0.3026552162930509,0.4296886326726969,outlier_score,19.13081585885989,0.0716129651304629,0.7,0.1959944518640693,2.1372176080570298,0,247,247.jpg
Tomato___Late_blight/248.jpg,Tomato___Late_blight,Tomato_Early_blight,0.2855,Tomato_Late_blight,False,2.4850937617610898,0.862241576183278,0.3976095884667897,0.7382126803054496,uncertainty_score,25.89624165328649,0.7089565840666384,0.5,0.2860471032653136,3.346983823031247,12,248,248.jpg
Tomato___Late_blight/249.jpg,Tomato___Late_blight,Tomato_Late_blight,0.7352,Tomato_Late_blight,True,1.8554302106186804,0.3073815720763249,0.2091440783497431,0.3005047104526158,uncertainty_score,45.35742336403797,0.0570867864177127,0.5,0.5450893373695317,2.431807578889723,3,249,249.jpg
Tomato___Late_blight/250.jpg,Tomato___Late_blight,Tomato_Leaf_Mold,0.3777,Tomato_Late_blight,False,2.383678887831388,0.7608534807166434,0.4546880176358813,0.671570904991293,uncertainty_score,32.24646086326588,0.6039651275543428,0.5,0.3705730583513711,3.263789842635742,12,250,250.jpg
Tomato___Late_blight/251.jpg,Tomato___Late_blight,Tomato_Late_blight,0.7031,Tomato_Late_blight,True,1.9972139727135927,0.354215394246438,0.2391636358469743,0.337749320248122,uncertainty_score,14.24403404573816,0.2038708143942828,0.5,0.1309478941952938,2.104163470081507,0,251,251.jpg
Tomato___Late_blight/252.jpg,Tomato___Late_blight,Tomato_Late_blight,0.562,Tomato_Late_blight,True,1.991162635372333,0.5279058891475871,0.1319360612757358,0.3184403508618325,uncertainty_score,9.279094765300576,0.1976060654803662,0.5,0.0648610047909465,1.992503638147152,0,252,252.jpg
Tomato___Late_blight/253.jpg,Tomato___Late_blight,Tomato_Late_blight,0.5957,Tomato_Late_blight,True,2.180065859803716,0.4871028889289387,0.2870389369578163,0.3647914249816621,uncertainty_score,24.985695339632517,0.393171310541637,0.5,0.2739270812209184,2.697233242914652,3,253,253.jpg
Tomato___Late_blight/254.jpg,Tomato___Late_blight,Tomato_Late_blight,0.3448,Tomato_Late_blight,True,2.249250847851687,0.7965814603210917,0.1799299610237897,0.2619511616237795,uncertainty_score,10.975982226717433,0.4647962348005514,0.5,0.0874477893738177,2.5607641536618297,3,254,254.jpg
Tomato___Late_blight/255.jpg,Tomato___Late_blight,Tomato_Late_blight,0.4862,Tomato_Late_blight,True,2.079812614436096,0.6233892235117228,0.2101830699061644,0.3232762083989564,uncertainty_score,13.071187506013494,0.2893824495652169,0.5,0.1153364687213807,2.2517696022125047,0,255,255.jpg
Tomato___Late_blight/256.jpg,Tomato___Late_blight,Tomato_Late_blight,0.5122,Tomato_Late_blight,True,2.1898411332859915,0.5953613006642137,0.2255097432955487,0.3057300999478533,uncertainty_score,22.711797949208997,0.4032913270731522,0.5,0.243659882193963,2.672072477437249,3,256,256.jpg
Tomato___Late_blight/257.jpg,Tomato___Late_blight,Tomato_Late_blight,0.756,Tomato_Late_blight,True,1.8189369936629745,0.2882954718514474,0.3123100881760022,0.4771636554002733,outlier_score,21.074446898664917,0.019306568856582,0.7,0.2218655697801641,2.0714114923834104,0,257,257.jpg
Tomato___Late_blight/258.jpg,Tomato___Late_blight,Tomato_Late_blight,0.3891,Tomato_Late_blight,True,2.362692013016117,0.7397615646974056,0.3135914999200313,0.4242535099222527,uncertainty_score,26.075002331395957,0.5822381118897185,0.5,0.2884265356202294,3.0971160272097813,12,258,258.jpg
Tomato___Late_blight/259.jpg,Tomato___Late_blight,Tomato_Late_blight,0.5968,Tomato_Late_blight,True,2.2791604334918256,0.4904938962090636,0.2617221630387805,0.4280894836460819,uncertainty_score,20.089102801922152,0.4957606371446704,0.5,0.2087499357978435,2.804646177986106,6,259,259.jpg
Tomato___Late_blight/260.jpg,Tomato___Late_blight,Tomato_Late_blight,0.9601,Tomato_Late_blight,True,1.8197685094862832,0.0348964656927172,0.603301531618668,0.6132602101209024,outlier_score,49.319934094362495,0.0201674096190793,0.7,0.5978331865099016,2.637084599003011,3,260,260.jpg
Tomato___Late_blight/261.jpg,Tomato___Late_blight,Tomato_Bacterial_spot,0.2726,Tomato_Late_blight,False,2.6246487697260514,0.8884390304782769,0.2427621628730699,0.447361511465366,uncertainty_score,49.399922179611686,0.853433256788066,0.5,0.5988978850781915,4.105213341193419,12,261,261.jpg
Tomato___Late_blight/262.jpg,Tomato___Late_blight,Tomato_Late_blight,0.7705,Tomato_Late_blight,True,1.9540570204701908,0.2703754714258257,0.2385965747043094,0.2515102785170436,uncertainty_score,21.30109686768511,0.159191852629688,0.5,0.2248824428152793,2.155707369482295,0,262,262.jpg
Tomato___Late_blight/263.jpg,Tomato___Late_blight,Tomato_Late_blight,0.6885,Tomato_Late_blight,True,1.975957569910857,0.3741177864985875,0.3488763014660058,0.6098341914318002,outlier_score,15.981768139300886,0.1818647653405882,0.7,0.1540783766380363,2.2948470956382314,0,263,263.jpg
Tomato___Leaf_Mold/1.jpg,Tomato___Leaf_Mold,Tomato_Leaf_Mold,0.6898,Tomato_Leaf_Mold,True,1.9185347476963777,0.3717311280221814,0.1868675125975925,0.1650115369182263,uncertainty_score,27.06926532497609,0.122416821387871,0.5,0.3016608864922455,2.19732497251411,0,1,1.jpg
Tomato___Leaf_Mold/2.jpg,Tomato___Leaf_Mold,Tomato_Leaf_Mold,0.799,Tomato_Leaf_Mold,True,1.829673020797036,0.2341014251895734,0.2782157346933906,0.290652350704563,outlier_score,36.96288392520479,0.0304212217894643,0.7,0.4333520193160254,2.410870472552967,3,2,2.jpg
Tomato___Leaf_Mold/3.jpg,Tomato___Leaf_Mold,Tomato_Leaf_Mold,0.8567,Tomato_Leaf_Mold,True,1.9629749235309828,0.1615123223002011,0.5294368800367324,0.5273045995672219,density_score,40.52577280578921,0.1684242619904395,1.2,0.4807766160958695,3.258013448124683,12,3,3.jpg
Tomato___Leaf_Mold/4.jpg,Tomato___Leaf_Mold,Tomato_Target_Spot,0.3288,Tomato_Leaf_Mold,False,2.475788989251673,0.8215211879395089,0.5336684830824192,0.6767872714954783,uncertainty_score,13.981940467104751,0.6993236615925997,0.5,0.1274592413908211,3.089836185271431,6,4,4.jpg
Tomato___Leaf_Mold/5.jpg,Tomato___Leaf_Mold,Tomato_Tomato_yellow_Leaf_Curl_Virus,0.3459,Tomato_Leaf_Mold,False,2.47808355214306,0.7876327656826606,0.4156770134117769,0.5121449147093233,uncertainty_score,44.63258515594801,0.7016991464765308,0.5,0.5354412229035951,3.706560127308454,12,5,5.jpg
Tomato___Leaf_Mold/6.jpg,Tomato___Leaf_Mold,Tomato_Tomato_yellow_Leaf_Curl_Virus,0.6076,Tomato_Leaf_Mold,False,2.09595360111591,0.4677827707036656,0.3542301688663388,0.7459441926906383,outlier_score,22.15221719832301,0.3060926779113461,0.7,0.2362114625642783,2.66650254966911,3,6,6.jpg
Tomato___Leaf_Mold/7.jpg,Tomato___Leaf_Mold,Tomato_Leaf_Mold,0.6866,Tomato_Leaf_Mold,True,1.8871587282507547,0.3759647331104879,0.3002294135009841,0.3428277383057568,uncertainty_score,33.103512564181486,0.0899342687453707,0.5,0.3819810288768888,2.2528400808060747,0,7,7.jpg
Tomato___Leaf_Mold/8.jpg,Tomato___Leaf_Mold,Tomato_Leaf_Mold,0.5066,Tomato_Leaf_Mold,True,2.132162505594911,0.5856008214497338,0.2074971315374029,0.2763487587072609,uncertainty_score,20.94715722183616,0.3435785561918839,0.5,0.2201712532296995,2.5174139922283176,3,8,8.jpg
Tomato___Leaf_Mold/9.jpg,Tomato___Leaf_Mold,Tomato_Leaf_Mold,0.2966,Tomato_Leaf_Mold,True,2.450350814778286,0.8593311666532552,0.2159933027465206,0.3704648087712966,uncertainty_score,20.06905193431709,0.6729883629772689,0.5,0.2084830444231397,3.1587012925892477,12,9,9.jpg
Tomato___Leaf_Mold/10.jpg,Tomato___Leaf_Mold,Tomato_Leaf_Mold,0.3683,Tomato_Leaf_Mold,True,2.464519197117876,0.760959812229927,0.3152821042407369,0.5563221530489693,uncertainty_score,23.25396421915277,0.6876564194527696,0.5,0.2508765026391952,3.251627592864332,12,10,10.jpg
Tomato___Leaf_Mold/11.jpg,Tomato___Leaf_Mold,Tomato_Leaf_Mold,0.2504,Tomato_Leaf_Mold,True,2.5146910830190983,0.9119515216970598,0.2110631172875294,0.2610975132140901,uncertainty_score,32.664213226236946,0.7395977094492393,0.5,0.3761336407977369,3.543395880095084,12,11,11.jpg
Tomato___Leaf_Mold/12.jpg,Tomato___Leaf_Mold,Tomato_Leaf_Mold,0.5442,Tomato_Leaf_Mold,True,2.404042617062766,0.5459665072728465,0.5675904429507592,0.6339561738967181,outlier_score,25.96332644370995,0.6250470212567042,0.7,0.2869400497597242,3.380504117152995,12,12,12.jpg
Tomato___Leaf_Mold/13.jpg,Tomato___Leaf_Mold,Tomato_Leaf_Mold,0.736,Tomato_Leaf_Mold,True,1.968600171204564,0.3246137058882166,0.2081551613108361,0.2948055094994085,uncertainty_score,33.16028171802785,0.1742478943986509,0.5,0.3827366668776606,2.422600789113793,3,13,13.jpg
Tomato___Leaf_Mold/14.jpg,Tomato___Leaf_Mold,Tomato_Leaf_Mold,0.8155,Tomato_Leaf_Mold,True,2.029727740791012,0.2186783310637208,0.441995581528848,0.4470161924062621,outlier_score,27.811210855995355,0.2375312404725867,0.7,0.3115367116500103,2.6423675484201885,3,14,14.jpg
Tomato___Leaf_Mold/15.jpg,Tomato___Leaf_Mold,Tomato_Leaf_Mold,0.6334,Tomato_Leaf_Mold,True,2.0054764681948964,0.4340526264881331,0.2028524256626683,0.0871983905307704,uncertainty_score,15.780756513037112,0.2124247020183967,0.5,0.1514027682642897,2.151953556433228,0,15,15.jpg
Tomato___Leaf_Mold/16.jpg,Tomato___Leaf_Mold,Tomato_Leaf_Mold,0.6438,Tomato_Leaf_Mold,True,1.9674171949269803,0.4244879627776156,0.1551857736054832,0.058989827859131,uncertainty_score,13.07403060087257,0.1730231982807117,0.5,0.1153743123454222,2.019107865079557,0,16,16.jpg
Tomato___Leaf_Mold/17.jpg,Tomato___Leaf_Mold,Tomato_Leaf_Mold,0.5199,Tomato_Leaf_Mold,True,2.307348471633789,0.5677367577548666,0.3296620278058056,0.4365567631723309,uncertainty_score,31.7248627258823,0.5249427784428033,0.5,0.3636302144469952,3.0953308785561,12,17,17.jpg
Tomato___Leaf_Mold/18.jpg,Tomato___Leaf_Mold,Tomato_Leaf_Mold,0.5536,Tomato_Leaf_Mold,True,2.2068301718476206,0.5453764006258116,0.3925018754798637,0.4546916500957277,uncertainty_score,34.27991318595779,0.4208795154148881,0.5,0.3976397617223959,2.93821867341337,6,18,18.jpg
