image_path,true_label,predicted_label,confidence,normalized_true,correct,void_score,uncertainty_score,density_score,outlier_score,dominant_component,LID,void_norm,bonus,LID_norm,w_final,w_norm,aug_times
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/0fbc786c-62a7-44f3-8db8-2649809bf1aa___RS_Erly.B 9514_aug_004.jpg,Tomato___Early_blight,Tomato_Early_blight,0.5974,Tomato_Early_blight,True,2.062749515360477,0.4803758504950844,0.4459547927372322,0.4905244317245154,outlier_score,26.08227210002363,0.2717175888288651,0.7,0.2885233014351077,2.676220129810392,0.4764188366443914,6
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_0d5f65a3-b32f-4565-b63a-c6da73c1322b___RS_Erly.B 8310.JPG_8a8dbb2d-b4e1-4819-b0f5-89612c656046_aug_001.jpg,Tomato___Early_blight,Tomato_Early_blight,0.4899,Tomato_Early_blight,True,1.942042906331088,0.6204898978781507,0.2179588526602923,0.5498604260350606,uncertainty_score,5.064032092411862,0.1467540385961792,0.5,0.0087555088399389,1.8066413404522668,0.1378156414200153,2
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_0d5f65a3-b32f-4565-b63a-c6da73c1322b___RS_Erly.B 8310.JPG_8a8dbb2d-b4e1-4819-b0f5-89612c656046_aug_002.jpg,Tomato___Early_blight,Tomato_Early_blight,0.5207,Tomato_Early_blight,True,1.933166614350456,0.57987325490516,0.1793906597664217,0.4958627065500184,uncertainty_score,5.190909059309682,0.1375647078070786,0.5,0.0104443319263305,1.790795913503653,0.1340930939266789,2
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_0d5f65a3-b32f-4565-b63a-c6da73c1322b___RS_Erly.B 8310.JPG_8a8dbb2d-b4e1-4819-b0f5-89612c656046_aug_003.jpg,Tomato___Early_blight,Tomato_Early_blight,0.5369,Tomato_Early_blight,True,1.9466980587375795,0.5570534333219022,0.238800406884869,0.597673058620767,outlier_score,6.729743805399534,0.1515733635384263,0.7,0.0309273219353128,2.049537709979822,0.2062369039982588,3
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_0d5f65a3-b32f-4565-b63a-c6da73c1322b___RS_Erly.B 8310.JPG_8a8dbb2d-b4e1-4819-b0f5-89612c656046_aug_004.jpg,Tomato___Early_blight,Tomato_Early_blight,0.6308,Tomato_Early_blight,True,1.927348084807292,0.4402022678095494,0.371735109883554,0.5471631207194141,outlier_score,9.276160690617036,0.1315409770876569,0.7,0.0648219501604338,2.060314879415965,0.2097877652979589,3
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_0d5f65a3-b32f-4565-b63a-c6da73c1322b___RS_Erly.B 8310.JPG_8a8dbb2d-b4e1-4819-b0f5-89612c656046_aug_005.jpg,Tomato___Early_blight,Tomato_Septoria_leaf_spot,0.466,Tomato_Early_blight,False,2.062250567822722,0.6457902954870733,0.2760244497072437,0.5149428066478392,uncertainty_score,6.59512776586587,0.271201044985913,0.5,0.0291354862623641,2.086105319365372,0.218466675477877,3
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_0f12e22b-49a9-4d9a-84bc-76bb86ed2a14___RS_Erly.B 9572.JPG_30b38bf7-5db4-4fcb-9af6-493f829a63f9_aug_001.jpg,Tomato___Early_blight,Tomato_Early_blight,0.4438,Tomato_Early_blight,True,2.3404183142414405,0.6753175739537892,0.4041962588267913,0.3909904209264246,uncertainty_score,24.119636387542148,0.5591788900452931,0.5,0.262399217746343,3.011956606710101,0.6403948400157146,8
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_0f12e22b-49a9-4d9a-84bc-76bb86ed2a14___RS_Erly.B 9572.JPG_30b38bf7-5db4-4fcb-9af6-493f829a63f9_aug_002.jpg,Tomato___Early_blight,Tomato_Early_blight,0.508,Tomato_Early_blight,True,2.239887007324401,0.5977173675864158,0.3949560405425831,0.4524535164957158,uncertainty_score,29.391994912308093,0.4551021611660458,0.5,0.3325780769519618,2.9090714377600344,0.5917749835578947,8
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_0f12e22b-49a9-4d9a-84bc-76bb86ed2a14___RS_Erly.B 9572.JPG_30b38bf7-5db4-4fcb-9af6-493f829a63f9_aug_004.jpg,Tomato___Early_blight,Tomato_Early_blight,0.7548,Tomato_Early_blight,True,2.1457124193481523,0.2884060152453823,0.5141685804692216,0.5596029746471003,outlier_score,32.02477156482378,0.3576063326456112,0.7,0.3676222153861819,2.9666459883704954,0.6192714459465452,8
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_0f12e22b-49a9-4d9a-84bc-76bb86ed2a14___RS_Erly.B 9572.JPG_30b38bf7-5db4-4fcb-9af6-493f829a63f9_aug_005.jpg,Tomato___Early_blight,Tomato_Tomato_yellow_Leaf_Curl_Virus,0.4783,Tomato_Early_blight,False,2.278097138884563,0.6341419331364686,0.2420744013418909,0.3197929687815641,uncertainty_score,28.8507507647254,0.4946598434919018,0.5,0.3253737306142367,2.977380282905159,0.6243200666288959,8
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_0cd2270f-87f8-45b5-a4af-19fa34b2acaa___RS_Erly.B 9567.JPG_32fb2383-7c90-40f6-b227-78c4f215b84d_aug_001.jpg,Tomato___Early_blight,Tomato_Early_blight,0.4586,Tomato_Early_blight,True,2.199274528135006,0.6599504904513341,0.1895101780597754,0.1838252168186505,uncertainty_score,21.561661790405577,0.4130574079908304,0.5,0.2283507481172854,2.668640938157589,0.4726390934117644,6
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_0cd2270f-87f8-45b5-a4af-19fa34b2acaa___RS_Erly.B 9567.JPG_32fb2383-7c90-40f6-b227-78c4f215b84d_aug_005.jpg,Tomato___Early_blight,Tomato_Early_blight,0.6685,Tomato_Early_blight,True,1.903377731198448,0.3906992216961805,0.1469450722553574,0.1607003940315911,uncertainty_score,21.02750776435124,0.1067252647469624,0.5,0.2212407763631839,2.0453116940387006,0.2048567140487394,3
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_01f87f04-ff38-4aba-b7d1-587aa06e5282___RS_Erly.B 7851.JPG_f3291731-f260-4770-a95a-a70d750ca97f_aug_001.jpg,Tomato___Early_blight,Tomato_Early_blight,0.7987,Tomato_Early_blight,True,1.899199544907017,0.243346207648524,0.3929746990048265,0.3895439333404941,density_score,22.728982186832923,0.1023997270095577,1.2,0.2438886166753342,2.770632379032117,0.523589927483489,7
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_01f87f04-ff38-4aba-b7d1-587aa06e5282___RS_Erly.B 7851.JPG_f3291731-f260-4770-a95a-a70d750ca97f_aug_002.jpg,Tomato___Early_blight,Tomato_Early_blight,0.7814,Tomato_Early_blight,True,1.9699912483868467,0.2622168369264001,0.6662334408809613,0.6533278486685303,density_score,26.569603551386518,0.1756880304835227,1.2,0.2950100312640857,2.9938911078631736,0.6320327503367223,8
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_01f87f04-ff38-4aba-b7d1-587aa06e5282___RS_Erly.B 7851.JPG_f3291731-f260-4770-a95a-a70d750ca97f_aug_004.jpg,Tomato___Early_blight,Tomato_Early_blight,0.5423,Tomato_Early_blight,True,2.3341566282722344,0.5423638714631563,0.6919289921584039,0.7586947055937487,outlier_score,30.726345919871736,0.5526963741710904,0.7,0.3503392422920676,3.330901611780282,0.7711768485579581,10
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_01f87f04-ff38-4aba-b7d1-587aa06e5282___RS_Erly.B 7851.JPG_f3291731-f260-4770-a95a-a70d750ca97f_aug_005.jpg,Tomato___Early_blight,Tomato_healthy,0.3108,Tomato_Early_blight,False,2.42098267801384,0.840200730842575,0.2752448733013651,0.4850667785973655,uncertainty_score,25.04665887381194,0.6425845047021129,0.5,0.27473854942092,3.197276833535605,0.7206561639686823,9
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/1bdb9ab4-1a7a-449a-b848-c446d7615d42___RS_Erly.B 8443_aug_002.jpg,Tomato___Early_blight,Tomato_Leaf_Mold,0.4128,Tomato_Early_blight,False,2.3062047691212246,0.7151405360482673,0.2239088575731476,0.4053077340677829,uncertainty_score,36.1656009895925,0.5237587411516447,0.5,0.4227396137630739,3.1816269029479,0.7143118630624481,9
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/1bdb9ab4-1a7a-449a-b848-c446d7615d42___RS_Erly.B 8443_aug_003.jpg,Tomato___Early_blight,Tomato_Late_blight,0.6994,Tomato_Early_blight,False,1.8687591638742864,0.3556978284503966,0.3466875826659913,0.3404228758628854,uncertainty_score,12.378035894951363,0.0708858097943077,0.5,0.1061101255028044,1.800936807842822,0.1364655812204167,2
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/1bdb9ab4-1a7a-449a-b848-c446d7615d42___RS_Erly.B 8443_aug_004.jpg,Tomato___Early_blight,Tomato_Late_blight,0.6305,Tomato_Early_blight,False,1.8749642277281724,0.4525435953662514,0.2686170236700296,0.5465258850123018,outlier_score,7.907579952984141,0.0773097066698575,0.7,0.0466051626550499,1.9245271573222895,0.168292031482945,3
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/1bdb9ab4-1a7a-449a-b848-c446d7615d42___RS_Erly.B 8443_aug_005.jpg,Tomato___Early_blight,Tomato_Late_blight,0.4534,Tomato_Early_blight,False,2.0352959272984306,0.6667803135516078,0.291202247751936,0.4539836799285673,uncertainty_score,7.811649131250328,0.2432957993473651,0.5,0.0453282548726385,2.054583981003688,0.2078939847403108,3
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/1d3d164e-43a9-4e0a-9e4f-9c9abab64d88___RS_Erly.B 7824_aug_001.jpg,Tomato___Early_blight,Tomato_Early_blight,0.8352,Tomato_Early_blight,True,1.9420565011699424,0.1895990636915419,0.3851062430548083,0.3785813901797256,density_score,17.939870208614224,0.1467681128821006,1.2,0.1801421142968238,2.763749397209437,0.5201550359228941,7
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/1d3d164e-43a9-4e0a-9e4f-9c9abab64d88___RS_Erly.B 7824_aug_002.jpg,Tomato___Early_blight,Tomato_Early_blight,0.7312,Tomato_Early_blight,True,2.06678049852641,0.3161597963873443,0.5153197286982372,0.5786042042125841,outlier_score,23.11239627368461,0.2758907320510437,0.7,0.2489921321309357,2.6252696622984915,0.4510830671416009,6
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/1d3d164e-43a9-4e0a-9e4f-9c9abab64d88___RS_Erly.B 7824_aug_003.jpg,Tomato___Early_blight,Tomato_Early_blight,0.501,Tomato_Early_blight,True,2.418108606388452,0.6078668915663149,0.4971029510582789,0.5889326687271035,uncertainty_score,20.40546582909169,0.6396090736398081,0.5,0.2129609537393026,3.0986595778885704,0.6792841978876248,9
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/1ba88993-c3f8-462d-bd1b-e10819b9c96f___RS_Erly.B 8396_aug_002.jpg,Tomato___Early_blight,Tomato_Early_blight,0.5751,Tomato_Early_blight,True,1.903786784733158,0.512971151499352,0.1577200743500272,0.3731737318479356,uncertainty_score,11.053555133759458,0.1071487443090478,0.5,0.088480340194461,1.847017998909787,0.147694517089114,2
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/1ba88993-c3f8-462d-bd1b-e10819b9c96f___RS_Erly.B 8396_aug_003.jpg,Tomato___Early_blight,Tomato_Early_blight,0.8528,Tomato_Early_blight,True,2.045767186004481,0.1668031833246177,0.2665829870157502,0.0851591776081708,density_score,30.738049652127124,0.2541363463052734,1.2,0.3504950273310161,3.234015233607071,0.735205407956063,9
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/1ba88993-c3f8-462d-bd1b-e10819b9c96f___RS_Erly.B 8396_aug_005.jpg,Tomato___Early_blight,Tomato_Early_blight,0.5526,Tomato_Early_blight,True,1.954815095621245,0.5447158742899934,0.173316710754909,0.3342102641725498,uncertainty_score,11.778274766603056,0.1599766626991667,0.5,0.0981268763391433,1.9671436399070483,0.1805615366882633,3
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_0e2e58b7-1417-49c4-b014-b5efb4b4b831___RS_Erly.B 8256.JPG_c7d4ca08-9103-4c1d-853e-df97b3ceae3d_aug_001.jpg,Tomato___Early_blight,Tomato_Early_blight,0.5346,Tomato_Early_blight,True,2.0907013399019174,0.5633040119936628,0.3225560893206676,0.5402862857817403,uncertainty_score,11.98971323060035,0.300655186018171,0.5,0.1009412733733771,2.252722282096408,0.2806195784218243,4
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_0e2e58b7-1417-49c4-b014-b5efb4b4b831___RS_Erly.B 8256.JPG_c7d4ca08-9103-4c1d-853e-df97b3ceae3d_aug_002.jpg,Tomato___Early_blight,Tomato_Late_blight,0.784,Tomato_Early_blight,False,1.9429831725075704,0.2546690729066935,0.5677443272365674,0.4283611254137009,density_score,25.257434659852624,0.147727464993638,1.2,0.2775441257380502,2.911771118594352,0.5930786978623775,8
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_0e2e58b7-1417-49c4-b014-b5efb4b4b831___RS_Erly.B 8256.JPG_c7d4ca08-9103-4c1d-853e-df97b3ceae3d_aug_003.jpg,Tomato___Early_blight,Tomato_Early_blight,0.5735,Tomato_Early_blight,True,2.1682813689261407,0.5128843276438215,0.4179901231128877,0.4209437145068329,uncertainty_score,13.1985921325916,0.3809712178574991,0.5,0.1170323153351438,2.437490908717714,0.3608093361939588,5
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_0e2e58b7-1417-49c4-b014-b5efb4b4b831___RS_Erly.B 8256.JPG_c7d4ca08-9103-4c1d-853e-df97b3ceae3d_aug_004.jpg,Tomato___Early_blight,Tomato_Late_blight,0.5663,Tomato_Early_blight,False,2.084121614045279,0.519229710576557,0.2808424049348267,0.4397948469357901,uncertainty_score,18.529222518706973,0.293843413993301,0.5,0.1879868146521247,2.3696670499647894,0.3301512978290235,4
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_0e2e58b7-1417-49c4-b014-b5efb4b4b831___RS_Erly.B 8256.JPG_c7d4ca08-9103-4c1d-853e-df97b3ceae3d_aug_005.jpg,Tomato___Early_blight,Tomato_Early_blight,0.4495,Tomato_Early_blight,True,2.238023410296285,0.6744868728611313,0.3234795428174355,0.426540807315415,uncertainty_score,15.424050845211603,0.4531728409514439,0.5,0.1466547609498054,2.626327823327596,0.4516071376386417,6
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/1c057b5e-9ad7-4d51-b407-c60637005a13___RS_Erly.B 7594_aug_001.jpg,Tomato___Early_blight,Tomato_Late_blight,0.4685,Tomato_Early_blight,False,2.318414764137036,0.6412926719853114,0.3579517186197593,0.4795687015608361,uncertainty_score,38.53754553206992,0.5363993441622694,0.5,0.4543118904411756,3.2542665239863022,0.7430149218980964,9
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/1c057b5e-9ad7-4d51-b407-c60637005a13___RS_Erly.B 7594_aug_002.jpg,Tomato___Early_blight,Tomato_Early_blight,0.3561,Tomato_Early_blight,True,2.4423397350480665,0.786647037824979,0.2342397477795884,0.2916495773565674,uncertainty_score,20.495825426384435,0.6646947577444221,0.5,0.2141637045436147,3.1506350723042664,0.7014966991274019,9
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/1c057b5e-9ad7-4d51-b407-c60637005a13___RS_Erly.B 7594_aug_003.jpg,Tomato___Early_blight,Tomato_Early_blight,0.3778,Tomato_Early_blight,True,2.497107723037965,0.7536817563571874,0.2257382871163569,0.3508473559497726,uncertainty_score,38.72143904493518,0.7213942398469511,0.5,0.4567596444942388,3.627927946435261,0.859243505748983,11
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/1c057b5e-9ad7-4d51-b407-c60637005a13___RS_Erly.B 7594_aug_004.jpg,Tomato___Early_blight,Tomato_Early_blight,0.5345,Tomato_Early_blight,True,2.2650838729094804,0.5666501664394837,0.3754069746135164,0.4825576905693002,uncertainty_score,22.925482626251384,0.4811876406900434,0.5,0.2465041779288062,2.8321315482732965,0.5541439022129319,7
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/1c057b5e-9ad7-4d51-b407-c60637005a13___RS_Erly.B 7594_aug_005.jpg,Tomato___Early_blight,Tomato_Early_blight,0.368,Tomato_Early_blight,True,2.515765980489288,0.7601049482430067,0.2419295993958139,0.3322826607305031,uncertainty_score,23.801992916819938,0.7407105151612972,0.5,0.2581711561862868,3.3686777646020243,0.7842352910135406,10
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/1dad664e-ec73-474e-aaf9-a832ca212e3f___RS_Erly.B 7533_aug_001.jpg,Tomato___Early_blight,Tomato_Early_blight,0.7453,Tomato_Early_blight,True,1.843216378383794,0.2985449725773318,0.3644796503545127,0.352135946370225,density_score,26.808178002043785,0.0444422108614049,1.2,0.2981856276701509,2.7361628632280364,0.506372351191136,7
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/1dad664e-ec73-474e-aaf9-a832ca212e3f___RS_Erly.B 7533_aug_002.jpg,Tomato___Early_blight,Tomato_Leaf_Mold,0.2895,Tomato_Early_blight,False,2.561069338577366,0.8687481189704066,0.2939319713517154,0.3429886050913484,uncertainty_score,23.79050767253496,0.7876115797315935,0.5,0.2580182793783399,3.4622505785306967,0.8142198175381333,10
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/1dad664e-ec73-474e-aaf9-a832ca212e3f___RS_Erly.B 7533_aug_003.jpg,Tomato___Early_blight,Tomato_Early_blight,0.6929,Tomato_Early_blight,True,1.93101187981507,0.3666764278848076,0.1772056763202232,0.2517345621404361,uncertainty_score,23.29022718824201,0.1353339825840275,0.5,0.2513591886686329,2.1477067481710046,0.2402295460699301,3
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/1dad664e-ec73-474e-aaf9-a832ca212e3f___RS_Erly.B 7533_aug_004.jpg,Tomato___Early_blight,Tomato_Late_blight,0.2919,Tomato_Early_blight,False,2.5213772338202443,0.8637432224744178,0.24122539536775,0.3060935484925006,uncertainty_score,31.894841818525958,0.7465196596905793,0.5,0.3658927576246839,3.541878455818184,0.8371156741256035,11
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/1dad664e-ec73-474e-aaf9-a832ca212e3f___RS_Erly.B 7533_aug_005.jpg,Tomato___Early_blight,Tomato_Early_blight,0.5051,Tomato_Early_blight,True,2.209133131884702,0.5951967417482423,0.1763063068394732,0.2199872477340065,uncertainty_score,22.64008646846823,0.4232636935853444,0.5,0.2427053511455351,2.7105854138889915,0.4935843237049562,6
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_1c31e2e3-e314-47a8-86fe-e7b8b9199c09___RS_Erly.B 8272.JPG_fb13e01c-da29-4b10-a111-48626341789b_aug_002.jpg,Tomato___Early_blight,Tomato_Late_blight,0.6494,Tomato_Early_blight,False,1.934958221992696,0.4178650390777548,0.3849458705606469,0.4127332414134744,uncertainty_score,12.106812359377148,0.1394194997973316,0.5,0.1024999464478514,1.9325889192664405,0.1705609238447765,3
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_1c31e2e3-e314-47a8-86fe-e7b8b9199c09___RS_Erly.B 8272.JPG_fb13e01c-da29-4b10-a111-48626341789b_aug_003.jpg,Tomato___Early_blight,Tomato_Late_blight,0.5987,Tomato_Early_blight,False,2.087308652251144,0.4933591573342106,0.3020620959577667,0.3469745548195782,uncertainty_score,14.012982686544865,0.2971428489797904,0.5,0.1278724355120639,2.286094351227677,0.2942884368655666,4
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_0f1fb081-c715-414e-aa64-2c398ba6c320___RS_Erly.B 6382.JPG_d5096883-34a9-4aed-8790-eab356e28199_aug_003.jpg,Tomato___Early_blight,Tomato_Early_blight,0.4577,Tomato_Early_blight,True,2.2174074354766624,0.65663574037879,0.2325755472535381,0.219533114066135,uncertainty_score,17.332490971306047,0.4318298057549167,0.5,0.1720574626595646,2.62174580549918,0.4493386116045402,6
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_0e39c18a-9e04-4f6b-b557-dc0e944d22e5___RS_Erly.B 9501.JPG_4e195540-2963-45b7-9aa2-f73c4607cc22_aug_002.jpg,Tomato___Early_blight,Tomato_Early_blight,0.7019,Tomato_Early_blight,True,1.8613981413368408,0.3571258776691038,0.5664223113738631,0.5138455939176299,density_score,41.77586235245382,0.0632651872201282,1.2,0.4974162011843449,3.072654676216774,0.6678494426885522,9
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_0e39c18a-9e04-4f6b-b557-dc0e944d22e5___RS_Erly.B 9501.JPG_4e195540-2963-45b7-9aa2-f73c4607cc22_aug_004.jpg,Tomato___Early_blight,Tomato_Early_blight,0.5553,Tomato_Early_blight,True,2.125853022110009,0.5271639331191778,0.300608877577538,0.4289205137890302,uncertainty_score,19.271443082713944,0.337046557134435,0.5,0.1978663006954742,2.470892565312081,0.3763546804283039,5
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/0c865fa4-b0bf-4e69-b39a-d97b068cef84___RS_Erly.B 7477_aug_002.jpg,Tomato___Early_blight,Tomato_Early_blight,0.746,Tomato_Early_blight,True,1.817235381937167,0.3010376669964495,0.4026651154329925,0.3698517506061814,density_score,29.484498869502843,0.0175449466547463,1.2,0.333809370718772,2.7358039493876505,0.5061929226066244,7
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/0c865fa4-b0bf-4e69-b39a-d97b068cef84___RS_Erly.B 7477_aug_005.jpg,Tomato___Early_blight,Tomato_Leaf_Mold,0.5699,Tomato_Early_blight,False,2.152746831629652,0.5141838036637008,0.2447684734768843,0.3779387915139154,uncertainty_score,32.37958306982147,0.3648888264507564,0.5,0.3723450100399981,2.78829516796151,0.5323934121492575,7
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_1c29bc72-967e-46df-844b-467c95b298a3___RS_Erly.B 9549.JPG_e0d3c164-816a-4866-88ca-6865ebdb1269_aug_001.jpg,Tomato___Early_blight,Tomato_Late_blight,0.3273,Tomato_Early_blight,False,2.509793908397987,0.8222127491853891,0.232189524472915,0.212336025979905,uncertainty_score,43.60623811499846,0.734527826932579,0.5,0.5217798104361834,3.751725369519433,0.8866144032815959,11
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_1c29bc72-967e-46df-844b-467c95b298a3___RS_Erly.B 9549.JPG_e0d3c164-816a-4866-88ca-6865ebdb1269_aug_003.jpg,Tomato___Early_blight,Tomato_Early_blight,0.6815,Tomato_Early_blight,True,1.8299179894049489,0.3864064286008273,0.3426570112734368,0.5482015375649301,outlier_score,13.048275329265683,0.0306748296671647,0.7,0.115031491277505,1.933896896250587,0.170931321574859,3
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_1c29bc72-967e-46df-844b-467c95b298a3___RS_Erly.B 9549.JPG_e0d3c164-816a-4866-88ca-6865ebdb1269_aug_005.jpg,Tomato___Early_blight,Tomato_Early_blight,0.5634,Tomato_Early_blight,True,1.9221669675191184,0.5278431542936761,0.2861028426541077,0.4004707448003238,uncertainty_score,12.130385105915002,0.1261771381420655,0.5,0.1028137165476272,1.906574851105572,0.1633261456154719,2
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/0e2e58b7-1417-49c4-b014-b5efb4b4b831___RS_Erly.B 8256_aug_001.jpg,Tomato___Early_blight,Tomato_Early_blight,0.3796,Tomato_Early_blight,True,2.523619565405909,0.7516318266549532,0.5585807591178528,0.3858208747370102,uncertainty_score,34.23097268691691,0.7488410712354543,0.5,0.396988328710868,3.5931646355372107,0.8506228245383993,11
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/0e2e58b7-1417-49c4-b014-b5efb4b4b831___RS_Erly.B 8256_aug_004.jpg,Tomato___Early_blight,Tomato_Early_blight,0.8203,Tomato_Early_blight,True,1.907872826364086,0.2101366371029591,0.3447682034739503,0.4427374179857026,outlier_score,26.852815296744208,0.1113788877345416,0.7,0.2987797819571529,2.3709274484048124,0.3307090141276483,4
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_1c9e0f1a-7314-449c-9482-9059684ac82d___RS_Erly.B 7840.JPG_20cac74f-61bd-43c5-92ee-d8024d0510bb_aug_002.jpg,Tomato___Early_blight,Tomato_Early_blight,0.3806,Tomato_Early_blight,True,2.460148085793424,0.7531932520942838,0.3274922888360269,0.2449921194058608,uncertainty_score,20.485472889143715,0.6831311528252165,0.5,0.2140259048757764,3.187301162964097,0.7166221167580985,9
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/Tomato___Early_blight_original_1c9e0f1a-7314-449c-9482-9059684ac82d___RS_Erly.B 7840.JPG_20cac74f-61bd-43c5-92ee-d8024d0510bb_aug_005.jpg,Tomato___Early_blight,Tomato_Early_blight,0.7902,Tomato_Early_blight,True,1.847235120127848,0.2329919271548591,0.3561663828512648,0.2626418942832211,density_score,26.66484095057863,0.0486026809453836,1.2,0.2962777090969981,2.7416219255362644,0.5091012220277283,7
/home/sinan/Masaüstü/augment_script/high_void_imgs_clean/Tomato___Early_blight/1bff3ab2-9e99-4d4b-ad0e-acd943324050___RS_Erly.B 6460_aug_002.jpg,Tomato___Early_blight,Tomato_Early_blight,0.6675,Tomato_Early_blight,True,2.1480853324712186,0.3967557582874109,0.6189530937376699,0.6960395078076365,outlier_score,20.03943077921829,0.360062930926654,0.7,0.2080887656836682,2.7322590103788107,0.5044206546239618,7
